VehId,Trip,Timestamp(s),Latitude[deg],Longitude[deg],Vehicle Speed[km/h],elevation[m]
560,162,245.3,42.27814528,-83.70113611,51,234
560,162,246.2,42.27814528,-83.70113611,52,232
560,162,246.9,42.27844278,-83.70172,52,232
560,162,247.3,42.27844278,-83.70172,53,232
560,162,248.3,42.27844278,-83.70172,54,232
560,162,249.3,42.27844278,-83.70172,55,232
560,162,250,42.27867917,-83.70218722,55,232
560,162,250.4,42.27867917,-83.70218722,56,232
560,162,251.3,42.27867917,-83.70218722,56,232
560,162,251.4,42.27867917,-83.70218722,55,232
560,162,252.1,42.27883639,-83.70250694,55,232
560,162,252.5,42.27883639,-83.70250694,55,232
560,162,253.3,42.27883639,-83.70250694,55,232
560,162,253.5,42.27883639,-83.70250694,55,232
